-0.785398163397448,0,0
-0.785398163397448,0.0795339912301214,0
-0.785398163397448,0.159067982460243,0
-0.785398163397448,0.238601973690364,0
-0.785398163397448,0.318135964920485,0
-0.785398163397448,0.397669956150607,0
-0.785398163397448,0.477203947380728,0
-0.785398163397448,0.556737938610849,0
-0.785398163397448,0.636271929840971,0
-0.785398163397448,0.715805921071092,0
-0.785398163397448,0.795339912301213,0
-0.785398163397448,0.874873903531335,0
-0.785398163397448,0.954407894761456,0
-0.785398163397448,1.03394188599158,0
-0.785398163397448,1.1134758772217,0
-0.785398163397448,1.19300986845182,0
-0.785398163397448,1.27254385968194,0
-0.785398163397448,1.35207785091206,0
-0.785398163397448,1.43161184214218,0
-0.785398163397448,1.51114583337231,0
-0.785398163397448,1.59067982460243,0
-0.785398163397448,1.67021381583255,0
-0.785398163397448,1.74974780706267,0
-0.785398163397448,1.82928179829279,0
-0.785398163397448,1.90881578952291,0
-0.785398163397448,1.98834978075303,0
-0.785398163397448,2.06788377198316,0
-0.785398163397448,2.14741776321328,0
-0.785398163397448,2.2269517544434,0
-0.785398163397448,2.30648574567352,0
-0.785398163397448,2.38601973690364,0
-0.785398163397448,2.46555372813376,0
-0.785398163397448,2.54508771936388,0
-0.785398163397448,2.624621710594,0
-0.785398163397448,2.70415570182413,0
-0.785398163397448,2.78368969305425,0
-0.785398163397448,2.86322368428437,0
-0.785398163397448,2.94275767551449,0
-0.785398163397448,3.02229166674461,0
-0.785398163397448,3.10182565797473,0
-0.785398163397448,3.18135964920485,0
-0.785398163397448,3.26089364043497,0
-0.785398163397448,3.3404276316651,0
-0.785398163397448,3.41996162289522,0
-0.785398163397448,3.49949561412534,0
-0.785398163397448,3.57902960535546,0
-0.785398163397448,3.65856359658558,0
-0.785398163397448,3.7380975878157,0
-0.785398163397448,3.81763157904582,0
-0.785398163397448,3.89716557027595,0
-0.785398163397448,3.97669956150607,0
-0.785398163397448,4.05623355273619,0
-0.785398163397448,4.13576754396631,0
-0.785398163397448,4.21530153519643,0
-0.785398163397448,4.29483552642655,0
-0.785398163397448,4.37436951765667,0
-0.785398163397448,4.4539035088868,0
-0.785398163397448,4.53343750011692,0
-0.785398163397448,4.61297149134704,0
-0.785398163397448,4.69250548257716,0
-0.785398163397448,4.77203947380728,0
-0.785398163397448,4.8515734650374,0
-0.785398163397448,4.93110745626752,0
-0.785398163397448,5.01064144749764,0
-0.785398163397448,5.09017543872777,0
-0.785398163397448,5.16970942995789,0
-0.785398163397448,5.24924342118801,0
-0.785398163397448,5.32877741241813,0
-0.785398163397448,5.40831140364825,0
-0.785398163397448,5.48784539487837,0
-0.785398163397448,5.56737938610849,0
-0.785398163397448,5.64691337733862,0
-0.785398163397448,5.72644736856874,0
-0.785398163397448,5.80598135979886,0
-0.785398163397448,5.88551535102898,0
-0.785398163397448,5.9650493422591,0
-0.785398163397448,6.04458333348922,0
-0.785398163397448,6.12411732471934,0
-0.785398163397448,6.20365131594946,0
-0.785398163397448,6.28318530717959,0
-0.745377207429162,0,0
-0.745377207429162,0.0795339912301214,0
-0.745377207429162,0.159067982460243,0
-0.745377207429162,0.238601973690364,0
-0.745377207429162,0.318135964920485,0
-0.745377207429162,0.397669956150607,0
